date,project_id,manager_id,user_id,hours
2019-10-22,68,7,8,0.25
2019-10-22,68,7,8,0.92
2019-10-22,68,7,8,1.22
2019-10-21,68,7,8,2.95
2019-10-21,68,7,8,2.55
2019-10-21,68,7,8,1.05
2019-10-18,68,7,8,1.5
2019-10-18,68,7,8,2.45
2019-10-18,68,7,8,5.53
2019-10-17,68,7,8,0.25
2019-10-17,68,7,8,0.73
2019-10-17,68,7,8,1.55
2019-10-17,68,7,8,0.88
2019-10-17,68,7,8,2.38
2019-10-17,68,7,8,5.17
2019-10-15,68,7,8,2.37
2019-10-15,68,7,8,0.25
2019-10-15,68,7,8,1.33
2019-10-15,68,7,8,0.12
2019-10-15,68,7,8,2.58
2019-10-15,68,7,8,1.88
2019-10-14,68,7,8,3
2019-10-14,68,7,8,1.1
2019-10-14,68,7,8,2.52
2019-10-11,68,7,8,0.57
2019-10-11,68,7,8,3.15
2019-10-11,68,7,8,1.33
2019-10-10,68,7,8,0.65
2019-10-10,68,7,8,1.22
2019-10-10,68,7,8,1.95
2019-10-10,68,7,8,1.45
2019-10-09,68,7,8,0.38
2019-10-09,68,7,8,1
2019-10-09,68,7,8,5.83
2019-10-08,68,7,8,1.88
2019-10-08,68,7,8,4.02
2019-10-08,68,7,8,2.6
2019-10-07,68,7,8,1.92
2019-10-07,68,7,8,0.62
2019-10-07,68,7,8,1.52
2019-10-04,68,7,8,5.03
2019-10-04,68,7,8,1.1
2019-10-03,68,7,8,1.17
2019-10-03,68,7,8,0.47
2019-10-03,68,7,8,0.98
2019-10-03,68,7,8,4.5
2019-10-03,68,7,8,0.42
2019-10-02,68,7,8,0.88
2019-10-02,68,7,8,5.15
2019-10-01,68,7,8,1.57
2019-10-01,68,7,8,0.67
2019-10-01,68,7,8,5.48
2019-10-01,68,7,8,0.75
2019-09-30,68,7,8,1.7
2019-09-30,68,7,8,1.67
2019-09-30,68,7,8,2.02
2019-09-30,68,7,8,1.95
2019-09-27,68,7,8,0.25
2019-09-27,68,7,8,2.77
2019-09-27,68,7,8,0.97
2019-09-27,68,7,8,1.05
2019-09-26,68,7,8,2.8
2019-09-26,68,7,8,0.73
2019-09-26,68,7,8,1.22
2019-09-26,68,7,8,1.08
2019-09-26,68,7,8,0.93
2019-09-25,68,7,8,0.25
2019-09-25,68,7,8,1.42
2019-09-25,68,7,8,3.33
2019-09-24,68,7,8,1.68
2019-09-23,68,7,8,5.33
2019-09-20,68,7,8,0.42
2019-09-20,68,7,8,5.67
2019-09-19,68,7,8,1.77
2019-09-19,68,7,8,0.37
2019-09-19,68,7,8,0.45
2019-09-19,68,7,8,4.93
2019-09-18,68,7,8,4.68
2019-09-13,68,7,8,4.7
2019-09-13,68,7,8,0.23
2019-09-13,68,7,8,2.27
2019-09-12,68,7,8,2.38
2019-09-12,68,7,8,0.47
2019-09-11,68,7,8,0.25
2019-09-11,68,7,8,2.15
2019-09-11,68,7,8,0.5
2019-09-11,68,7,8,0.67
2019-09-11,68,7,8,2.87
2019-09-10,68,7,8,0.25
2019-09-10,68,7,8,4.67
2019-09-09,68,7,8,1.58
2019-09-09,68,7,8,1.42
2019-09-05,68,7,8,5.2
2019-09-05,68,7,8,0.33
2019-09-05,68,7,8,0.83
2019-09-04,68,7,8,0.5
2019-09-04,68,7,8,1.98
2019-09-04,68,7,8,3.67
2019-09-03,68,7,8,1.42
2019-09-03,68,7,8,2.8
2019-09-03,68,7,8,1.8
2019-09-02,68,7,8,0.42
2019-09-02,68,7,8,2.42
2019-09-02,68,7,8,1.02
2019-08-30,68,7,8,3.18
2019-08-29,68,7,8,0.55
2019-08-29,68,7,8,4.15
2019-08-29,68,7,8,3
2019-08-28,68,7,8,1.78
2019-08-28,68,7,8,3.4
2019-08-28,68,7,8,1.87
2019-08-28,68,7,8,1.6
2019-08-27,68,7,8,1.75
2019-08-27,68,7,8,2.93
2019-08-23,68,7,8,0.25
2019-08-23,68,7,8,2
2019-08-23,68,7,8,1.25
2019-08-20,68,7,8,0.33
2019-08-20,68,7,8,7.13
2019-08-20,68,7,8,0.8
2019-08-22,68,7,8,1.5
2019-08-22,68,7,8,4.98
2019-08-19,68,7,8,0.27
2019-08-19,68,7,8,7.35
2019-08-18,68,7,8,0.88
2019-08-18,68,7,8,1.73
2019-08-18,68,7,8,1.82
2019-08-17,68,7,8,0.45
2019-08-17,68,7,8,3.8
2019-08-16,68,7,8,1.72
2019-08-16,68,7,8,2.1
2019-08-16,68,7,8,3.83
2019-08-15,68,7,8,0.45
2019-08-15,68,7,8,0.75
2019-08-15,68,7,8,5.57
2019-08-14,68,7,8,1.83
2019-08-14,68,7,8,3.75
2019-08-14,68,7,8,1.57
2019-08-14,68,7,8,0.67
2019-08-13,68,7,8,2.92
2019-08-13,68,7,8,2.27
2019-08-13,68,7,8,0.68
2019-08-13,68,7,8,0.62
2019-08-12,68,7,8,3.23
2019-08-12,68,7,8,1.52
2019-08-12,68,7,8,3.1
2019-08-09,68,7,8,2.67
2019-08-09,68,7,8,2.03
2019-08-08,68,7,8,3.55
2019-08-08,68,7,8,4.43
2019-08-08,68,7,8,0.62
2019-08-08,68,7,8,0.85
2019-08-08,68,7,8,2.5
2019-08-07,68,7,8,6.88
2019-08-07,68,7,8,2.17
2019-08-07,68,7,8,0.5
2019-08-06,68,7,8,4.02
2019-08-06,68,7,8,3.65
2019-08-05,68,7,8,2.12
2019-08-05,68,7,8,1.4
2019-08-05,68,7,8,0.45
2019-08-05,68,7,8,4.85
2019-08-02,68,7,8,0.58
2019-08-02,68,7,8,1.33
2019-08-02,68,7,8,1.65
2019-07-31,68,7,8,0.32
2019-07-31,68,7,8,0.55
2019-08-01,68,7,8,2.07
2019-08-01,68,7,8,4.55
2019-07-30,68,7,8,0.42
2019-07-30,68,7,8,3.82
2019-07-30,68,7,8,0.87
2019-07-30,68,7,8,3.03
2019-07-29,68,7,8,1.98
2019-07-29,68,7,8,1.07
2019-07-29,68,7,8,2.77
2019-07-25,68,7,8,3.22
2019-07-25,68,7,8,1.67
2019-07-25,68,7,8,0.45
2019-07-25,68,7,8,6.22
2019-07-24,68,7,8,2.4
2019-07-24,68,7,8,1.2
2019-07-24,68,7,8,3.77
2019-07-24,68,7,8,1.1
2019-07-23,68,7,8,0.42
2019-07-23,68,7,8,2.22
2019-07-23,68,7,8,3.72
2019-07-23,68,7,8,3.92
2019-07-22,68,7,8,0.37
2019-07-22,68,7,8,0.63
2019-07-19,68,7,8,1.37
2019-07-18,68,7,8,1.05
2019-07-18,68,7,8,1.92
2019-07-18,68,7,8,0.53
2019-07-18,68,7,8,2.42
2019-07-17,68,7,8,0.33
2019-07-17,68,7,8,0.4
2019-07-17,68,7,8,1.15
2019-07-17,68,7,8,3.5
2019-07-16,68,7,8,1.37
2019-07-16,68,7,8,1.2
2019-07-15,68,7,8,0.88
2019-07-15,68,7,8,0.17
2019-07-15,68,7,8,0.18
2019-07-10,68,7,8,0.55
2019-07-10,68,7,8,1.18
2019-07-09,68,7,8,1.95
2019-07-09,68,7,8,3.3
2019-07-09,68,7,8,5.22
2019-07-08,68,7,8,1.13
2019-07-08,68,7,8,7.47
2019-07-08,68,7,8,1.43
2019-07-03,68,7,8,0.33
2019-07-03,68,7,8,0.78
2019-07-03,68,7,8,2.05
2019-07-03,68,7,8,4.18
2019-07-02,68,7,8,8.13
2019-07-01,68,7,8,3.45
2019-06-28,68,7,8,5.63
2019-06-27,68,7,8,1.68
2019-06-27,68,7,8,5.27
2019-06-27,68,7,8,1.2
2019-06-26,68,7,8,5.5
2019-06-26,68,7,8,0.78
2019-06-26,68,7,8,1.3
2019-06-25,68,7,8,0.7
2019-06-25,68,7,8,1.42
2019-06-25,68,7,8,0.58
2019-06-25,68,7,8,2.27
2019-06-25,68,7,8,3.28
2019-06-24,68,7,8,3.18
2019-06-24,68,7,8,0.35
2019-06-24,68,7,8,0.25
2019-06-24,68,7,8,0.97
2019-06-24,68,7,8,0.6
2019-06-23,68,7,8,2.03
2019-06-23,68,7,8,2.98
2019-06-21,68,7,8,2.72
2019-06-21,68,7,8,3.08
2019-06-20,68,7,8,2.18
2019-06-20,68,7,8,1.37
2019-06-20,68,7,8,3.5
2019-06-18,68,7,8,2.48
2019-06-18,68,7,8,2.02
2019-06-18,68,7,8,3.72
2019-06-17,68,7,8,3.83
2019-06-13,68,7,8,4.43
2019-06-13,68,7,8,0.98
2019-06-13,68,7,8,5.87
2019-06-13,68,7,8,1.79
2019-06-11,68,7,8,2.75
2019-06-11,68,7,8,0.42
2019-06-11,68,7,8,6.32
2019-06-10,68,7,8,1.08
2019-06-10,68,7,8,0.6
2019-06-10,68,7,8,3.23
2019-06-10,68,7,8,0.78
2019-06-10,68,7,8,0.62
2019-06-07,68,7,8,0.68
2019-06-07,68,7,8,2.25
2019-06-07,68,7,8,0.27
2019-06-07,68,7,8,3.05
2019-06-06,68,7,8,3.4
2019-06-06,68,7,8,1.9
2019-06-06,68,7,8,4.05
2019-06-05,68,7,8,3.6
2019-06-05,68,7,8,1.45
2019-06-04,68,7,8,2.27
2019-06-04,68,7,8,3.72
2019-06-04,68,7,8,0.75
2019-06-03,68,7,8,4.6
2019-06-03,68,7,8,3.58
2019-05-31,68,7,8,0.42
2019-05-31,68,7,8,3.85
2019-05-30,68,7,8,0.83
2019-05-30,68,7,8,1.17
2019-05-30,68,7,8,7.98
2019-05-29,68,7,8,5.65
2019-05-29,68,7,8,1.58
2019-05-28,68,7,8,2.25
2019-05-28,68,7,8,0.43
2019-05-28,68,7,8,1.5
2019-05-28,68,7,8,1.72
2019-05-27,68,7,8,5.92
2019-05-27,68,7,8,1.3
2019-05-24,68,7,8,1.25
2019-05-24,68,7,8,2.45
2019-05-24,68,7,8,3.05
2019-05-24,68,7,8,2.8
2019-05-23,68,7,8,1
2019-05-23,68,7,8,0.57
2019-05-23,68,7,8,0.87
2019-05-23,68,7,8,3.6
2019-05-23,68,7,8,0.12
2019-05-22,68,7,8,0.42
2019-05-22,68,7,8,1.25
2019-05-22,68,7,8,0.72
2019-05-21,68,7,8,3.25
2019-05-21,68,7,8,0.45
2019-05-20,68,7,8,2.07
2019-05-20,68,7,8,2.92
2019-05-20,68,7,8,2.03
2019-05-20,68,7,8,0.95
2019-05-18,68,7,8,0.65
2019-05-18,68,7,8,0.98
2019-05-17,68,7,8,0.68
2019-05-17,68,7,8,3
2019-05-16,68,7,8,1.05
2019-05-16,68,7,8,4.17
2019-05-16,68,7,8,1.25
2019-05-16,68,7,8,2.57
2019-05-15,68,7,8,3.05
2019-05-15,68,7,8,2.7
2019-05-15,68,7,8,1.87
2019-05-15,68,7,8,2.5
2019-05-14,68,7,8,0.55
2019-05-14,68,7,8,4.62
2019-05-14,68,7,8,4.18
2019-05-13,68,7,8,1.78
2019-05-10,68,7,8,0.67
2019-05-10,68,7,8,0.23
2019-05-10,68,7,8,3.63
2019-05-09,68,7,8,2
2019-05-09,68,7,8,3
2019-05-09,68,7,8,2.33
2019-05-08,68,7,8,3
2019-05-08,68,7,8,2.92
2019-05-07,68,7,8,1.03
2019-05-07,68,7,8,0.2
2019-05-07,68,7,8,3
2019-05-07,68,7,8,4.78
2019-05-06,68,7,8,7.4
2019-05-06,68,7,8,0.97
2019-05-06,68,7,8,0.82
2019-05-05,68,7,8,1.53
2019-05-05,68,7,8,0.12
2019-05-03,68,7,8,5
2019-05-03,68,7,8,1.83
2019-05-03,68,7,8,1.03
2019-04-29,68,7,8,4.48
2019-04-29,68,7,8,3.73
2019-04-29,68,7,8,1.52
2019-04-30,68,7,8,1.48
2019-04-30,68,7,8,6.97
2019-05-01,68,7,8,1.93
2019-05-01,68,7,8,2.37
2019-05-01,68,7,8,1.37
2019-05-01,68,7,8,4.82
2019-05-02,68,7,8,7.38
2019-04-26,68,7,8,0.85
2019-04-26,68,7,8,0.27
2019-04-26,68,7,8,8.02
2019-04-25,68,7,8,2.1
2019-04-25,68,7,8,3.87
2019-04-24,68,7,8,1.25
2019-04-24,68,7,8,0.88
2019-04-24,68,7,8,1.65
2019-04-24,68,7,8,4.38
2019-04-23,68,7,8,8.32
2019-04-23,68,7,8,1.28
2019-04-22,68,7,8,0.95
2019-04-22,68,7,8,4
2019-04-22,68,7,8,1.6
2019-04-17,68,7,8,1.08
2019-04-17,68,7,8,3.68
2019-04-16,68,7,8,0.42
2019-04-16,68,7,8,5.47
2019-04-16,68,7,8,1.22
2019-04-15,68,7,8,0.27
2019-04-15,68,7,8,2.28
2019-04-15,68,7,8,4.35
2019-04-14,68,7,8,1.22
2019-04-14,68,7,8,4.02
2019-04-12,68,7,8,3.7
2019-04-11,68,7,8,1.72
2019-04-10,68,7,8,2.22
2019-04-10,68,7,8,0.62
2019-04-10,68,7,8,0.97
2019-04-08,68,7,8,0.22
2019-04-08,68,7,8,1.18
2019-04-08,68,7,8,2.32
2019-04-05,68,7,8,0.3
2019-04-05,68,7,8,2.5
2019-04-05,68,7,8,1
2019-04-05,68,7,8,0.95
2019-04-04,68,7,8,3.68
2019-04-04,68,7,8,2.65
2019-04-03,68,7,8,0.78
2019-03-19,82,7,8,0.62
2019-03-13,82,7,8,0.32
2019-02-18,82,7,8,1.25
2019-02-15,82,7,8,5.25
2019-02-13,82,7,8,1.03
2019-02-08,82,7,8,1.53
2019-02-08,82,7,8,0.45
2019-02-07,82,7,8,1.92
2019-02-07,82,7,8,7.27
2019-02-06,82,7,8,1.4
2019-02-06,82,7,8,6.52
2019-02-04,82,7,8,0.83
2019-02-04,82,7,8,1.65
2019-02-03,82,7,8,8.23
2019-02-01,82,7,8,2.45
2019-02-01,82,7,8,3.12
2019-02-01,82,7,8,2
2019-01-31,82,7,8,2.35
2019-01-31,82,7,8,1.12
2019-01-31,82,7,8,2.38
2019-01-31,82,7,8,3
2019-01-29,82,7,8,0.3
2019-01-29,82,7,8,1.25
2019-01-28,82,7,8,2.68
2019-01-28,82,7,8,0.48
2019-01-28,82,7,8,2.85
2019-01-28,82,7,8,1.55
2019-01-25,82,7,8,1.95
2019-01-25,82,7,8,0.75
2019-01-25,82,7,8,0.52
2019-01-24,82,7,8,0.75
2019-01-24,82,7,8,1.12
2019-01-24,82,7,8,6.35
2019-01-23,82,7,8,2.45
2019-01-22,82,7,8,3.13
2019-01-22,82,7,8,4.55
2019-01-21,82,7,8,1.43
2019-01-21,82,7,8,3.65
2019-01-18,82,7,8,1.28
2019-01-18,82,7,8,1.62
2019-01-18,82,7,8,1.1
2019-01-17,82,7,8,1.27
2019-01-17,82,7,8,2.97
2019-01-17,82,7,8,3.58
2019-01-17,82,7,8,1.05
2019-01-16,82,7,8,2.43
2019-01-16,82,7,8,1.35
2019-01-15,82,7,8,1.53
2019-01-15,82,7,8,3.5
2019-01-15,82,7,8,0.67
2019-01-14,82,7,8,0.98
2019-01-14,82,7,8,0.17
2019-01-13,82,7,8,3
2019-01-11,82,7,8,0.53
2019-02-14,82,7,8,0.78
2019-11-29,89,7,8,0.75
2019-11-18,89,7,8,1.37
2019-11-13,89,7,8,2.42
2019-11-05,89,7,8,1.03
2019-10-28,89,7,8,0.8
2019-10-25,89,7,8,1.05
2019-10-24,89,7,8,1.25
2019-10-24,89,7,8,0.4
2019-10-24,89,7,8,1.03
2019-09-03,89,7,8,0.5
2019-09-03,89,7,8,0.48
2019-07-25,89,7,8,0.8
2019-06-21,89,7,8,2.03
2019-05-16,89,7,8,2.15
2019-03-15,89,7,8,2
2019-02-22,89,7,8,0.75
2019-02-13,89,7,8,1.63
2019-01-30,89,7,8,2.85
2019-01-25,89,7,8,0.5
2019-01-25,89,7,8,0.53
2019-01-22,89,7,8,0.75
2019-01-17,89,7,8,1.25
2019-01-15,89,7,8,2.17
2019-01-14,89,7,8,0.43
2019-01-10,89,7,8,0.37
2019-01-08,89,7,8,0.73
2019-06-27,93,7,8,1.88
2019-03-22,93,7,8,2.88
2019-11-29,97,7,8,1.13
2019-11-12,104,7,8,0.35
2019-11-11,104,7,8,2.9
2019-11-11,104,7,8,0.67
2019-11-05,104,7,8,0.52
2019-09-18,104,7,8,1.03
2019-09-18,104,7,8,6.22
2019-09-18,104,7,8,2.2
2019-09-17,104,7,8,1.53
2019-09-17,104,7,8,3.93
2019-09-16,104,7,8,0.52
2019-09-16,104,7,8,2.72
2019-09-16,104,7,8,8.02
2019-09-11,104,7,8,0.4
2019-11-19,106,7,8,1.28
2019-10-22,106,7,8,0.75
2019-07-25,106,7,8,1.85
2019-07-19,106,7,8,0.82
2019-07-15,106,7,8,2.67
2019-07-15,106,7,8,1.75
2019-07-03,106,7,8,1
2019-07-02,106,7,8,1.9
2019-07-01,106,7,8,1.2
2019-07-01,106,7,8,1.52
2019-06-24,106,7,8,1.2
2019-06-21,106,7,8,0.67
2019-06-18,106,7,8,1.08
2019-06-17,106,7,8,1.92
2019-06-10,106,7,8,2.27
2019-05-22,106,7,8,2.5
2019-04-24,106,7,8,2.67
2019-04-02,106,7,8,1.24
2019-03-18,106,7,8,0.67
2019-03-15,106,7,8,2.57
2019-03-05,106,7,8,2.82
2019-02-22,106,7,8,1.5
2019-02-15,106,7,8,3.17
2019-01-29,106,7,8,0.57
2019-01-25,106,7,8,1.28
2019-01-24,106,7,8,0.88
2019-11-12,107,7,8,4
2019-04-01,111,7,8,0.28
2019-02-21,111,7,8,0.55
2019-02-20,111,7,8,1.48
2019-02-12,111,7,8,1.18
2019-02-11,111,7,8,2.32
2019-02-11,111,7,8,2.15
2019-02-11,111,7,8,0.28
2019-02-11,111,7,8,1.93
2019-02-04,111,7,8,0.22
2019-01-24,111,7,8,1.1
2019-01-23,111,7,8,2.53
2019-01-18,111,7,8,1.35
2019-01-14,111,7,8,1.92
2019-01-09,111,7,8,0.67
2019-01-08,111,7,8,0.67
2019-12-02,115,7,8,1.43
2019-02-15,126,7,8,1.1
2019-09-16,137,7,8,1.42
2019-09-16,137,7,8,3.17
2019-09-13,137,7,8,1.38
2019-09-11,137,7,8,0.42
2019-09-02,137,7,8,1.92
2019-09-02,137,7,8,2.5
2019-08-30,137,7,8,7.87
2019-08-27,137,7,8,1.42
2019-08-23,137,7,8,1.75
2019-08-22,137,7,8,3.65
2019-08-19,137,7,8,0.5
2019-08-15,137,7,8,0.68
2019-08-15,137,7,8,1.08
2019-08-15,137,7,8,1
2019-08-14,137,7,8,1.05
2019-08-07,137,7,8,0.75
2019-08-06,137,7,8,2.28
2019-08-05,137,7,8,1.07
2019-08-05,137,7,8,0.22
2019-08-02,137,7,8,1.08
2019-08-02,137,7,8,1.82
2019-07-31,137,7,8,0.62
2019-07-31,137,7,8,0.78
2019-08-01,137,7,8,0.82
2019-08-01,137,7,8,0.22
2019-07-29,137,7,8,2.5
2019-07-19,137,7,8,0.95
2019-07-19,137,7,8,0.3
2019-07-17,137,7,8,0.92
2019-07-16,137,7,8,1.3
2019-07-03,137,7,8,2.37
2019-06-26,137,7,8,0.45
2019-05-31,137,7,8,1.42
2019-05-22,137,7,8,0.92
2019-05-10,137,7,8,1.5
2019-03-22,137,7,8,2.47
2019-02-15,137,7,8,1.88
2019-02-14,137,7,8,1.67
2019-02-14,137,7,8,1.62
2019-02-14,137,7,8,0.25
2019-12-02,138,7,8,1.58
2019-11-25,138,7,8,0.45
2019-11-18,138,7,8,0.32
2019-11-18,138,7,8,0.37
2019-11-11,138,7,8,0.05
2019-11-11,138,7,8,0.37
2019-11-05,138,7,8,0.35
2019-10-30,138,7,8,0.58
2019-10-21,138,7,8,0.5
2019-10-07,138,7,8,0.97
2019-09-26,138,7,8,0.55
2019-09-09,138,7,8,0.63
2019-09-05,138,7,8,0.2
2019-09-04,138,7,8,1.52
2019-09-03,138,7,8,0.92
2019-09-02,138,7,8,0.58
2019-08-13,138,7,8,0.5
2019-08-09,138,7,8,1.07
2019-08-05,138,7,8,0.33
2019-07-29,138,7,8,0.52
2019-07-29,138,7,8,0.53
2019-07-18,138,7,8,0.88
2019-07-15,138,7,8,1.6
2019-07-15,138,7,8,0.67
2019-07-03,138,7,8,1.2
2019-06-25,138,7,8,0.33
2019-06-24,138,7,8,0.42
2019-06-10,138,7,8,0.67
2019-06-03,138,7,8,1.08
2019-05-14,138,7,8,0.5
2019-05-07,138,7,8,0.52
2019-04-15,138,7,8,0.25
2019-04-08,138,7,8,0.48
2019-04-01,138,7,8,1.33
2019-04-01,138,7,8,0.4
2019-03-25,138,7,8,0.5
2019-03-20,138,7,8,0.4
2019-03-20,138,7,8,1.02
2019-03-18,138,7,8,0.57
2019-03-14,138,7,8,0.17
2019-03-11,138,7,8,1.22
2019-03-08,138,7,8,1.03
2019-02-12,138,7,8,2.42
2019-02-12,138,7,8,0.77
2019-02-11,138,7,8,0.2
2019-02-08,138,7,8,0.97
2019-02-04,138,7,8,1.72
2019-01-31,138,7,8,0.67
2019-01-28,138,7,8,0.33
2019-01-21,138,7,8,0.5
2019-01-14,138,7,8,0.65
2019-01-07,138,7,8,0.67
2019-03-06,143,7,8,5.27
2019-04-05,144,7,8,0.45
2019-04-04,144,7,8,1.22
2019-04-04,144,7,8,1.5
2019-04-03,144,7,8,3.2
2019-04-03,144,7,8,0.43
2019-04-03,144,7,8,0.3
2019-04-03,144,7,8,2.02
2019-04-02,144,7,8,0.42
2019-03-20,144,7,8,0.73
2019-03-20,144,7,8,0.67
2019-03-19,144,7,8,1.5
2019-03-18,144,7,8,3.08
2019-03-11,144,7,8,0.85
2019-03-11,144,7,8,2
2019-03-11,144,7,8,0.57
2019-03-08,144,7,8,3.85
2019-03-08,144,7,8,1.83
2019-03-07,144,7,8,3.5
2019-03-07,144,7,8,1.42
2019-03-07,144,7,8,1.6
2019-03-07,144,7,8,1.33
2019-12-17,145,7,8,1.08
2019-12-17,145,7,8,1.08
2019-12-20,145,7,8,0.5
2019-12-18,145,7,8,2.3
2019-12-16,145,7,8,0.25
2019-12-16,145,7,8,1.43
2019-12-13,145,7,8,1.5
2019-12-11,145,7,8,0.63
2019-12-10,145,7,8,0.7
2019-12-06,145,7,8,0.5
2019-12-04,145,7,8,0.83
2019-12-02,145,7,8,1.52
2019-12-02,145,7,8,0.43
2019-11-29,145,7,8,0.92
2019-11-29,145,7,8,0.73
2019-11-27,145,7,8,1.22
2019-11-25,145,7,8,0.83
2019-10-31,145,7,8,1.4
2019-10-30,145,7,8,0.15
2019-10-25,145,7,8,0.65
2019-10-17,145,7,8,0.67
2019-08-13,145,7,8,0.2
2019-07-10,145,7,8,0.75
2019-04-22,145,7,8,0.17
2019-04-16,145,7,8,0.33
2019-04-08,145,7,8,1.32
2019-04-01,145,7,8,0.25
2019-03-26,145,7,8,1.98
2019-03-22,145,7,8,1.1
2019-03-20,145,7,8,1.27
2019-03-18,145,7,8,0.23
2019-03-12,145,7,8,1.83
2019-03-12,145,7,8,0.23
2019-03-12,145,7,8,0.42
2019-02-22,145,7,8,0.77
2019-02-20,145,7,8,1.17
2019-02-13,145,7,8,1.85
2019-02-08,145,7,8,0.27
2019-01-28,145,7,8,0.57
2019-01-11,145,7,8,1.48
2019-01-10,145,7,8,4.63
2019-01-08,145,7,8,0.5
2019-01-08,145,7,8,0.9
2019-01-07,145,7,8,3.63
2019-01-07,145,7,8,0.33
2019-01-07,145,7,8,0.37
2019-01-04,145,7,8,2.15
2019-01-02,145,7,8,2.53
2019-01-02,145,7,8,5.27
2019-01-02,145,7,8,1.23
2019-07-17,160,7,8,0.6
2019-07-23,162,7,8,0.1
2019-07-23,162,7,8,0.72
2019-03-04,175,7,8,1.42
2019-03-04,175,7,8,2.3
2019-03-01,175,7,8,1.5
2019-03-01,175,7,8,1
2019-02-28,175,7,8,4
2019-02-27,175,7,8,3.57
2019-02-20,175,7,8,3.67
2019-02-14,175,7,8,2.57
2019-12-17,186,7,8,1.25
2019-12-17,186,7,8,1.25
2019-12-16,186,7,8,0.23
2019-09-27,186,7,8,0.45
2019-09-27,186,7,8,4.13
2019-09-26,186,7,8,1.13
2019-09-26,186,7,8,2.02
2019-09-25,186,7,8,0.67
2019-09-24,186,7,8,2.03
2019-09-24,186,7,8,2.58
2019-09-23,186,7,8,1.05
2019-09-23,186,7,8,2.95
2019-09-20,186,7,8,0.67
2019-09-11,186,7,8,0.7
2019-10-30,208,7,8,0.85
2019-10-07,208,7,8,1.03
2019-03-18,214,7,8,0.87
2019-03-18,214,7,8,0.27
2019-03-18,214,7,8,1.17
2019-03-18,214,7,8,3.2
2019-03-13,214,7,8,0.35
2019-03-13,214,7,8,1.95
2019-03-13,214,7,8,0.58
2019-03-12,214,7,8,0.65
2019-03-12,214,7,8,0.65
2019-03-12,214,7,8,1.35
2019-03-12,214,7,8,1
2019-03-11,214,7,8,0.35
2019-02-27,14,9,9,1
2019-02-12,14,9,9,1
2019-02-07,14,9,9,1
2019-02-06,14,9,9,1
2019-02-01,14,9,9,0.5
2019-09-09,22,9,9,0.5
2019-08-29,22,9,9,1.5
2019-08-28,22,9,9,1
2019-08-27,22,9,9,0.5
2019-08-08,22,9,9,2
2019-07-23,22,9,9,4.5
2019-07-19,22,9,9,1
2019-07-17,22,9,9,1
2019-07-18,22,9,9,1
2019-07-16,22,9,9,0.5
2019-07-10,22,9,9,1
2019-07-02,22,9,9,2.5
2019-07-01,22,9,9,0.5
2019-06-28,22,9,9,1
2019-06-25,22,9,9,1.5
2019-06-26,22,9,9,1.5
2019-06-24,22,9,9,1
2019-06-21,22,9,9,1
2019-06-20,22,9,9,2.5
2019-06-19,22,9,9,0.75
2019-06-18,22,9,9,1
2019-01-22,22,9,9,0.5
2019-01-14,22,9,9,0.5
2019-01-09,22,9,9,0.25
2019-01-08,22,9,9,0.5
2019-01-07,22,9,9,1
2019-01-04,22,9,9,0.5
2019-09-26,26,9,9,1
2019-09-20,26,9,9,1
2019-09-18,26,9,9,0.5
2019-09-16,26,9,9,1
2019-08-29,26,9,9,1.5
2019-08-28,26,9,9,2
2019-08-27,26,9,9,1.5
2019-12-19,35,9,9,8
2019-10-22,37,9,9,1.5
2019-07-22,37,9,9,1.5
2019-07-17,37,9,9,2.5
2019-07-18,37,9,9,1
2019-07-10,37,9,9,2
2019-07-09,37,9,9,1
2019-07-12,37,9,9,8
2019-07-11,37,9,9,8
2019-07-08,37,9,9,4
2019-07-01,37,9,9,1
2019-06-17,37,9,9,2
2019-05-17,37,9,9,2.5
2019-05-16,37,9,9,2.5
2019-05-14,37,9,9,0.5
2019-05-06,37,9,9,1.5
2019-05-07,37,9,9,2
2019-04-24,37,9,9,1.5
2019-04-24,37,9,9,1
2019-03-20,37,9,9,1
2019-03-20,37,9,9,0.6
2019-03-19,37,9,9,1
2019-02-27,37,9,9,1.5
2019-02-06,37,9,9,1
2019-02-05,37,9,9,1
2019-01-23,37,9,9,0.75
2019-01-11,37,9,9,0.75
2019-10-09,40,9,9,2
2019-10-23,54,9,9,1.5
2019-10-03,54,9,9,4
2019-10-02,54,9,9,1.5
2019-10-01,54,9,9,0.5
2019-10-05,54,9,9,10
2019-09-19,54,9,9,0.5
2019-09-09,54,9,9,2
2019-08-27,54,9,9,1.5
2019-05-22,54,9,9,1
2019-09-28,54,9,9,1
2019-12-30,59,9,9,4
2019-12-19,59,9,9,1
2019-10-25,59,9,9,3.5
2019-10-24,59,9,9,1
2019-10-24,59,9,9,2
2019-10-23,59,9,9,2
2019-10-22,59,9,9,2.5
2019-10-22,59,9,9,2
2019-10-21,59,9,9,3
2019-10-09,59,9,9,1.5
2019-10-09,59,9,9,1.5
2019-10-03,59,9,9,1.5
2019-10-02,59,9,9,2
2019-10-01,59,9,9,1.5
2019-09-30,59,9,9,3
2019-09-27,59,9,9,3.5
2019-09-24,59,9,9,4
2019-09-20,59,9,9,2
2019-09-25,59,9,9,4
2019-09-23,59,9,9,1
2019-09-19,59,9,9,2
2019-09-19,59,9,9,1.5
